StrRef,Flags,SoundRef,VolumeVariance,PitchVariance,SoundLength
22482,7,vs_nthugxm1_053,0,0,4.3878
22483,7,vs_fvengaum_052,0,0,6.3775
22484,7,vs_fvengaum_053,0,0,6.0204
22485,7,vs_nthugxm1_051,0,0,5.5357
22486,7,vs_fvengaum_054,0,0,7.9337
22487,7,vs_nthugxm1_052,0,0,4.3878
22488,7,vs_nthugxm1_050,0,0,1.4031
22489,7,vs_fvengaum_055,0,0,3.1888
22490,7,vs_fvengaum_056,0,0,5.5102
22491,7,vs_fvengaum_057,0,0,3.8265
22492,7,vs_fvengaum_058,0,0,3.0868
22518,7,vs_fvengaum_050,0,0,9.1072
22956,7,vs_faldom_050,0,0,3.6225
22959,7,vs_faldom_052,0,0,5.4847
22960,7,vs_faldom_051,0,0,4.7704
22980,7,vs_faldom_053,0,0,1.8112
23032,7,vs_nhalflf1_054,0,0,8.0357
23040,7,vs_faldom_057,0,0,5.9438
23041,7,vs_nhalflf1_053,0,0,2.2194
23042,7,vs_faldom_056,0,0,6.5562
23043,7,vs_nhalflf1_052,0,0,2.1174
23044,7,vs_faldom_055,0,0,3.0612
23045,7,vs_nhalflf1_051,0,0,4.949
23046,7,vs_faldom_054,0,0,6.9388
23047,7,vs_nhalflf1_050,0,0,3.75
23053,7,vs_nhalflf1_055,0,0,1.6326
23054,7,vs_nhalflf1_056,0,0,4.3622
23483,7,vs_nhalflm1_054,0,0,6.1479
23484,7,vs_nhalflm1_053,0,0,2.449
23524,7,vs_nhalflm1_056,0,0,7.0409
23525,7,vs_nhalflm1_057,0,0,6.4541
23538,7,vs_nhalflm1_050,0,0,7.4235
23539,7,vs_nhalflm1_051,0,0,6.2245
23540,7,vs_nhalflm1_052,0,0,7.1684
23543,7,vs_nhalflm1_055,0,0,7.2194
23584,7,vs_nrangem1_054,0,0,6.0969
23587,7,vs_nrangem1_055,0,0,4.7704
23588,7,vs_nrangem1_053,0,0,4.4388
23589,7,vs_nrangem1_052,0,0,5.4082
23596,7,vs_nrangem1_051,0,0,5.5102
23597,7,vs_nrangem1_050,0,0,6.1479
23680,7,vs_nnwgrdm3_053,0,0,6.3775
23684,7,vs_nnwgrdm3_052,0,0,4.4898
23724,7,vs_nnwgrdm3_055,0,0,11.7857
23725,7,vs_nnwgrdm3_051,0,0,7.449
23746,7,vs_ndrawlm_055,0,0,5.5102
23747,7,vs_ndrawlm_054,0,0,4.0816
23748,7,vs_ndrawlm_053,0,0,6.4031
23749,7,vs_ndrawlm_052,0,0,7.5
23750,7,vs_ndrawlm_051,0,0,6.0969
23751,7,vs_nnwgrdm3_056,0,0,3.5969
23752,7,vs_ndrawlm_050,0,0,4.8979
23755,7,vs_ndrawlm_059,0,0,10.5102
23835,7,vs_ngulnanf_060,0,0,3.3163
23836,7,vs_ngulnanf_059,0,0,4.4898
23837,7,vs_ngulnanf_058,0,0,4.1582
23838,7,vs_ngulnanf_057,0,0,5.2041
23839,7,vs_ngulnanf_056,0,0,4.3878
23840,7,vs_ngulnanf_055,0,0,2.9082
23841,7,vs_ngulnanf_050,0,0,13.8775
23842,7,vs_ngulnanf_051,0,0,13.9031
23843,7,vs_ngulnanf_052,0,0,12.2704
23844,7,vs_ngulnanf_053,0,0,13.4694
23845,7,vs_ngulnanf_054,0,0,11.7347
24424,7,vs_ngnbarm1_050,0,0,2.9847
24433,7,vs_ngnbarm1_051,0,0,1.8368
24434,7,vs_ngnbarm1_052,0,0,2.9847
24457,7,vs_ngnbarf3_050,0,0,3.5969
24505,7,vs_ngnbarm2_050,0,0,0.0
25457,7,vs_naribetf_233,0,0,9.3368
25458,7,vs_naribetf_234,0,0,7.551
25459,7,vs_naribetf_219,0,0,9.4388
25460,7,vs_naribetf_220,0,0,11.2245
25461,7,vs_naribetf_221,0,0,10.5868
25462,7,vs_naribetf_224,0,0,5.9438
25463,7,vs_naribetf_232,0,0,9.5918
25464,7,vs_naribetf_217,0,0,10.8163
25465,7,vs_naribetf_218,0,0,7.2194
25466,7,vs_naribetf_222,0,0,6.9388
25467,7,vs_naribetf_223,0,0,9.9235
25468,7,vs_naribetf_225,0,0,8.1122
25469,7,vs_naribetf_226,0,0,8.75
25470,7,vs_naribetf_227,0,0,9.1837
25471,7,vs_naribetf_171,0,0,7.7551
25472,7,vs_naribetf_204,0,0,7.1684
25473,7,vs_naribetf_178,0,0,8.1632
25474,7,vs_naribetf_194,0,0,4.5663
25475,7,vs_naribetf_181,0,0,10.7653
25476,7,vs_naribetf_182,0,0,8.2909
25477,7,vs_naribetf_214,0,0,8.1888
25478,7,vs_naribetf_215,0,0,8.2143
25479,7,vs_naribetf_172,0,0,9.5153
25480,7,vs_naribetf_170,0,0,7.8062
25481,7,vs_naribetf_173,0,0,7.3725
25482,7,vs_naribetf_213,0,0,6.2245
25483,7,vs_naribetf_212,0,0,8.8265
25484,7,vs_naribetf_179,0,0,8.5459
25485,7,vs_naribetf_180,0,0,8.3163
25486,7,vs_naribetf_211,0,0,6.3521
25487,7,vs_naribetf_208,0,0,9.5663
25488,7,vs_naribetf_209,0,0,7.7551
25489,7,vs_naribetf_210,0,0,5.6122
25490,7,vs_naribetf_207,0,0,4.6174
25491,7,vs_naribetf_206,0,0,6.0459
25492,7,vs_naribetf_205,0,0,7.4235
25493,7,vs_naribetf_203,0,0,7.1938
25494,7,vs_naribetf_177,0,0,3.801
25495,7,vs_naribetf_183,0,0,7.0153
25496,7,vs_naribetf_185,0,0,6.7091
25497,7,vs_naribetf_186,0,0,5.9184
25498,7,vs_naribetf_187,0,0,10.1531
25499,7,vs_naribetf_188,0,0,8.0102
25500,7,vs_naribetf_191,0,0,6.7857
25501,7,vs_naribetf_192,0,0,6.5051
25502,7,vs_naribetf_189,0,0,10.7143
25503,7,vs_naribetf_193,0,0,8.0612
25504,7,vs_naribetf_190,0,0,7.7296
25505,7,vs_naribetf_184,0,0,2.6785
25506,7,vs_naribetf_195,0,0,7.3725
25507,7,vs_naribetf_196,0,0,8.4438
25508,7,vs_naribetf_197,0,0,10.5102
25509,7,vs_naribetf_198,0,0,9.7704
25510,7,vs_naribetf_199,0,0,8.8521
25511,7,vs_naribetf_200,0,0,8.5969
25512,7,vs_naribetf_201,0,0,8.0102
25513,7,vs_naribetf_202,0,0,6.199
25514,7,vs_naribetf_216,0,0,6.8622
25515,7,vs_naribetf_230,0,0,11.301
25516,7,vs_naribetf_231,0,0,9.4132
25517,7,vs_naribetf_174,0,0,8.3163
25518,7,vs_naribetf_175,0,0,8.2653
25519,7,vs_naribetf_176,0,0,6.9898
25520,7,vs_naribetf_228,0,0,7.1938
25521,7,vs_naribetf_229,0,0,6.8112
25546,7,vs_ndesthem_122,0,0,0.0
25547,7,vs_ndesthem_134,0,0,0.0
25548,7,vs_ndesthem_132,0,0,0.0
25549,7,vs_ndesthem_120,0,0,5.6632
25550,7,vs_ndesthem_141,0,0,0.0
25551,7,vs_ndesthem_138,0,0,0.0
25552,7,vs_ndesthem_139,0,0,0.0
25553,7,vs_ndesthem_140,0,0,0.0
25554,7,vs_ndesthem_137,0,0,0.0
25555,7,vs_ndesthem_136,0,0,0.0
25556,7,vs_ndesthem_135,0,0,0.0
25557,7,vs_ndesthem_133,0,0,0.0
25558,7,vs_ndesthem_129,0,0,0.0
25559,7,vs_ndesthem_131,0,0,0.0
25560,7,vs_ndesthem_144,0,0,8.9541
25561,7,vs_ndesthem_123,0,0,0.0
25562,7,vs_ndesthem_121,0,0,0.0
25563,7,vs_ndesthem_142,0,0,0.0
25564,7,vs_ndesthem_143,0,0,0.0
25565,7,vs_ndesthem_124,0,0,0.0
25566,7,vs_ndesthem_125,0,0,0.0
25567,7,vs_ndesthem_127,0,0,0.0
25568,7,vs_ndesthem_128,0,0,0.0
25569,7,vs_ndesthem_130,0,0,0.0
25570,7,vs_ndesthem_126,0,0,0.0
25609,7,vs_nfenthim_191,0,0,0.0
25610,7,vs_nfenthim_224,0,0,0.0
25611,7,vs_nfenthim_215,0,0,0.0
25612,7,vs_nfenthim_192,0,0,0.0
25613,7,vs_nfenthim_190,0,0,7.9082
25614,7,vs_nfenthim_194,0,0,0.0
25615,7,vs_nfenthim_231,0,0,0.0
25616,7,vs_nfenthim_228,0,0,0.0
25617,7,vs_nfenthim_229,0,0,0.0
25618,7,vs_nfenthim_230,0,0,0.0
25619,7,vs_nfenthim_227,0,0,0.0
25620,7,vs_nfenthim_226,0,0,0.0
25621,7,vs_nfenthim_225,0,0,0.0
25622,7,vs_nfenthim_223,0,0,0.0
25623,7,vs_nfenthim_195,0,0,0.0
25624,7,vs_nfenthim_212,0,0,0.0
25625,7,vs_nfenthim_210,0,0,0.0
25626,7,vs_nfenthim_211,0,0,0.0
25627,7,vs_nfenthim_214,0,0,0.0
25628,7,vs_nfenthim_216,0,0,0.0
25629,7,vs_nfenthim_217,0,0,0.0
25630,7,vs_nfenthim_218,0,0,0.0
25631,7,vs_nfenthim_237,0,0,9.8215
25633,7,vs_nfenthim_193,0,0,0.0
25634,7,vs_nfenthim_234,0,0,0.0
25635,7,vs_nfenthim_235,0,0,0.0
25636,7,vs_nfenthim_236,0,0,0.0
25637,7,vs_nfenthim_232,0,0,0.0
25638,7,vs_nfenthim_233,0,0,0.0
25639,7,vs_nfenthim_198,0,0,0.0
25640,7,vs_nfenthim_196,0,0,0.0
25641,7,vs_nfenthim_197,0,0,0.0
25642,7,vs_nfenthim_199,0,0,0.0
25643,7,vs_nfenthim_207,0,0,0.0
25644,7,vs_nfenthim_208,0,0,0.0
25645,7,vs_nfenthim_209,0,0,0.0
25646,7,vs_nfenthim_200,0,0,0.0
25647,7,vs_nfenthim_201,0,0,0.0
25648,7,vs_nfenthim_202,0,0,0.0
25649,7,vs_nfenthim_204,0,0,0.0
25650,7,vs_nfenthim_203,0,0,0.0
25651,7,vs_nfenthim_205,0,0,0.0
25652,7,vs_nfenthim_206,0,0,0.0
25653,7,vs_nfenthim_213,0,0,0.0
25654,7,vs_nfenthim_221,0,0,0.0
25655,7,vs_nfenthim_222,0,0,0.0
25656,7,vs_nfenthim_219,0,0,0.0
25657,7,vs_nfenthim_220,0,0,0.0
25689,7,vs_nnasherm_101,0,0,10.6632
25690,7,vs_nnasherm_078,0,0,8.4949
25691,7,vs_nnasherm_079,0,0,5.4591
25692,7,vs_nnasherm_089,0,0,6.6072
25693,7,vs_nnasherm_083,0,0,7.6785
25694,7,vs_nnasherm_084,0,0,8.648
25695,7,vs_nnasherm_085,0,0,9.5153
25696,7,vs_nnasherm_091,0,0,11.0204
25697,7,vs_nnasherm_092,0,0,8.9541
25698,7,vs_nnasherm_094,0,0,10.2806
25699,7,vs_nnasherm_097,0,0,8.5969
25700,7,vs_nnasherm_096,0,0,9.5663
25701,7,vs_nnasherm_095,0,0,9.2602
25702,7,vs_nnasherm_093,0,0,7.3469
25703,7,vs_nnasherm_090,0,0,10.9438
25704,7,vs_nnasherm_082,0,0,6.8622
25705,7,vs_nnasherm_080,0,0,8.1632
25706,7,vs_nnasherm_081,0,0,9.5153
25707,7,vs_nnasherm_051,0,0,6.4031
25708,7,vs_nnasherm_055,0,0,7.7296
25709,7,vs_nnasherm_071,0,0,7.5255
25710,7,vs_nnasherm_075,0,0,6.9132
25711,7,vs_nnasherm_076,0,0,7.9337
25712,7,vs_nnasherm_050,0,0,6.4541
25713,7,vs_nnasherm_062,0,0,5.4847
25714,7,vs_nnasherm_059,0,0,6.2245
25715,7,vs_nnasherm_060,0,0,4.8979
25716,7,vs_nnasherm_061,0,0,4.1837
25717,7,vs_nnasherm_058,0,0,5.7143
25718,7,vs_nnasherm_057,0,0,6.6582
25719,7,vs_nnasherm_056,0,0,6.5051
25720,7,vs_nnasherm_054,0,0,4.7194
25721,7,vs_nnasherm_063,0,0,5.7398
25722,7,vs_nnasherm_064,0,0,8.4438
25723,7,vs_nnasherm_070,0,0,3.699
25724,7,vs_nnasherm_077,0,0,6.6327
25725,7,vs_nnasherm_052,0,0,10.5612
25726,7,vs_nnasherm_053,0,0,8.3163
25727,7,vs_nnasherm_086,0,0,10.1021
25728,7,vs_nnasherm_087,0,0,9.3878
25729,7,vs_nnasherm_088,0,0,4.1582
25730,7,vs_nnasherm_098,0,0,10.7398
25731,7,vs_nnasherm_099,0,0,10.1531
25732,7,vs_nnasherm_100,0,0,8.8521
25733,7,vs_nnasherm_065,0,0,10.3062
25734,7,vs_nnasherm_066,0,0,10.1785
25735,7,vs_nnasherm_069,0,0,7.8572
25736,7,vs_nnasherm_067,0,0,7.9591
25737,7,vs_nnasherm_068,0,0,9.2602
25738,7,vs_nnasherm_072,0,0,9.3368
25739,7,vs_nnasherm_073,0,0,8.6735
25740,7,vs_nnasherm_074,0,0,10.8928
25743,7,vs_naribetf_235,0,0,1.9388
25744,7,vs_ndesthem_152,0,0,2.6531
25745,7,vs_nfenthim_238,0,0,3.8521
25746,7,vs_ndesthem_154,0,0,2.5765
25747,7,vs_naribetf_236,0,0,2.3979
25748,7,vs_ndesthem_155,0,0,7.398
25749,7,vs_nfenthim_240,0,0,3.8521
25750,7,vs_ndesthem_153,0,0,3.0357
25751,7,vs_nfenthim_239,0,0,2.0153
25849,7,vs_nfenthim_269,0,0,9.0051
25850,7,vs_nfenthim_241,0,0,8.4184
25851,7,vs_nfenthim_242,0,0,11.0459
25852,7,vs_nfenthim_268,0,0,0.0
25853,7,vs_nfenthim_243,0,0,0.0
25854,7,vs_nfenthim_244,0,0,0.0
25855,7,vs_nfenthim_245,0,0,0.0
25856,7,vs_nfenthim_246,0,0,0.0
25857,7,vs_nfenthim_264,0,0,0.0
25858,7,vs_nfenthim_265,0,0,0.0
25859,7,vs_nfenthim_266,0,0,0.0
25860,7,vs_nfenthim_261,0,0,0.0
25861,7,vs_nfenthim_262,0,0,0.0
25862,7,vs_nfenthim_263,0,0,0.0
25863,7,vs_nfenthim_267,0,0,0.0
25864,7,vs_nfenthim_247,0,0,0.0
25865,7,vs_nfenthim_248,0,0,0.0
25866,7,vs_nfenthim_259,0,0,0.0
25867,7,vs_nfenthim_249,0,0,0.0
25868,7,vs_nfenthim_251,0,0,0.0
25869,7,vs_nfenthim_260,0,0,0.0
25870,7,vs_nfenthim_252,0,0,0.0
25871,7,vs_nfenthim_253,0,0,0.0
25872,7,vs_nfenthim_254,0,0,0.0
25873,7,vs_nfenthim_255,0,0,0.0
25874,7,vs_nfenthim_250,0,0,0.0
25875,7,vs_nfenthim_256,0,0,0.0
25876,7,vs_nfenthim_257,0,0,0.0
25877,7,vs_nfenthim_258,0,0,0.0
25888,7,vs_nmoragf_063,0,0,7.6275
25889,7,vs_nmoragf_054,0,0,8.5969
25890,7,vs_nmoragf_055,0,0,9.2602
25891,7,vs_nmoragf_056,0,0,10.9184
25892,7,vs_nmoragf_057,0,0,8.2143
25893,7,vs_nmoragf_058,0,0,8.2653
25894,7,vs_nmoragf_059,0,0,9.4898
25895,7,vs_nmoragf_060,0,0,8.5969
25896,7,vs_nmoragf_061,0,0,12.1938
25897,7,vs_nmoragf_062,0,0,9.1072
25965,7,vs_nnwcomm1_051,0,0,3.5969
25966,7,vs_nnwcomm1_050,0,0,6.7347
26109,7,vs_ndesthem_151,0,0,5.3572
26110,7,vs_ndesthem_150,0,0,5.8418
26111,7,vs_ndesthem_149,0,0,4.7449
26112,7,vs_ndesthem_148,0,0,3.9796
26113,7,vs_ndesthem_147,0,0,4.4643
26114,7,vs_ndesthem_146,0,0,6.1479
26115,7,vs_ndesthem_145,0,0,7.9337
26153,7,vs_nclerim2_056,0,0,6.1225
26172,7,vs_nclerim2_057,0,0,7.2959
26173,7,vs_nclerim2_058,0,0,5.8163
26187,7,vs_folefm_055,0,0,6.8368
26188,7,vs_folefm_056,0,0,8.0868
26189,7,vs_folefm_057,0,0,9.7449
26190,7,vs_folefm_058,0,0,5.1785
26714,7,vs_nprelum2_058,0,0,13.75
26715,7,vs_nprelum2_059,0,0,13.9031
26716,7,vs_nprelum2_060,0,0,10.7143
26717,7,vs_nprelum2_061,0,0,11.199
26756,7,vs_nprelum2_057,0,0,3.0357
26855,7,vs_nprelum3_057,0,0,2.0153
26889,7,vs_nprelum3_058,0,0,3.699
26890,7,vs_nprelum3_060,0,0,4.2602
26910,7,vs_nprelum3_061,0,0,7.2194
26918,7,vs_nprelum3_062,0,0,7.0663
26925,7,vs_nprelum3_059,0,0,7.2704
27196,7,vs_nnwnobf2_050,0,0,7.551
27204,7,vs_nnwnobf2_051,0,0,3.801
27205,7,vs_nnwnobf2_052,0,0,4.2091
27367,7,vs_nwncomf4_055,0,0,7.2449
27368,7,vs_nwncomf4_053,0,0,5.9949
27369,7,vs_nwncomf4_054,0,0,6.0969
27397,7,vs_nwncomf4_052,0,0,4.2347
27398,7,vs_nwncomf4_051,0,0,6.0715
27424,7,vs_nwncomf4_050,0,0,3.8521
27922,7,vs_nprostf3_050,0,0,3.4949
27935,7,vs_nprostf3_051,0,0,3.0612
27936,7,vs_nprostf3_052,0,0,5.2296
28193,7,vs_ngnomem1_057,0,0,11.199
28194,7,vs_ngnomem1_058,0,0,5.7398
28195,7,vs_ngnomem1_059,0,0,15.8928
28196,7,vs_ngnomem1_054,0,0,5.3572
28197,7,vs_ngnomem1_055,0,0,9.2857
28198,7,vs_ngnomem1_053,0,0,10.0
28199,7,vs_ngnomem1_052,0,0,5.8163
28266,7,vs_ngnomem1_056,0,0,16.403099
28796,7,vs_nlusgrm2_055,0,0,8.4184
28852,7,vs_nlusgrm2_054,0,0,5.5612
28854,7,vs_nlusgrm2_053,0,0,3.9285
28869,7,vs_nlusgrm2_052,0,0,4.1582
28890,7,vs_nlusgrm2_051,0,0,6.3265
28891,7,vs_nlusgrm2_050,0,0,2.3469
29087,7,vs_nlusgrm3_055,0,0,14.0816
29143,7,vs_nlusgrm3_054,0,0,4.1072
29145,7,vs_nlusgrm3_053,0,0,5.4082
29160,7,vs_nlusgrm3_052,0,0,3.1378
29181,7,vs_nlusgrm3_051,0,0,7.2704
29182,7,vs_nlusgrm3_050,0,0,2.8062
29251,7,vs_nzeliepm_058,0,0,8.2653
29252,7,vs_nzeliepm_056,0,0,8.5969
29253,7,vs_nzeliepm_057,0,0,6.4796
29254,7,vs_nzeliepm_055,0,0,4.8979
29255,7,vs_nzeliepm_054,0,0,4.1072
29414,7,vs_nfanatf1_062,0,0,4.6684
29441,7,vs_nfanatf1_063,0,0,5.1531
29442,7,vs_nfanatf1_065,0,0,4.4132
29458,7,vs_nfanatf1_060,0,0,3.2653
29464,7,vs_nfanatf1_064,0,0,3.7245
29465,7,vs_nfanatf1_061,0,0,3.1378
29521,7,vs_nthugxm2_051,0,0,7.2959
29522,7,vs_nthugxm2_052,0,0,5.6888
29523,7,vs_nthugxm2_053,0,0,7.2194
29531,7,vs_nthugxm2_055,0,0,4.3112
29532,7,vs_nthugxm2_056,0,0,3.2909
29533,7,vs_nthugxm2_057,0,0,4.3368
29540,7,vs_nthugxm2_054,0,0,2.6531
29548,7,vs_nthugxm2_050,0,0,1.6837
29621,7,vs_nfanatm1_056,0,0,5.7143
29648,7,vs_nfanatm1_057,0,0,2.9591
29649,7,vs_nfanatm1_059,0,0,2.7551
29665,7,vs_nfanatm1_054,0,0,4.0306
29671,7,vs_nfanatm1_058,0,0,4.1072
29672,7,vs_nfanatm1_055,0,0,3.801
29676,7,vs_nthugxm1_058,0,0,5.3316
30416,7,vs_npaladm1_053,0,0,4.6938
30438,7,vs_npaladm1_052,0,0,4.7959
30439,7,vs_npaladm1_051,0,0,5.3826
30440,7,vs_npaladm1_050,0,0,1.6837
30712,7,vs_nshopkm2_050,0,0,5.1785
30713,7,vs_nteenm_053,0,0,1.8878
30714,7,vs_nshopkm2_053,0,0,9.7704
30715,7,vs_nshopkm2_051,0,0,6.0459
30716,7,vs_nshopkm2_054,0,0,4.7194
30717,7,vs_nshopkm2_052,0,0,3.6735
30726,7,vs_nshopkm2_055,0,0,6.6072
30797,7,vs_nteenm_052,0,0,5.051
30830,7,vs_nteenm_051,0,0,5.051
30831,7,vs_nteenm_050,0,0,7.6531
30960,7,vs_nbarbam1_051,0,0,3.5715
30961,7,vs_nbarbam1_052,0,0,2.8062
30962,7,vs_nbarbam1_050,0,0,2.9337
30967,7,vs_nbarbam1_053,0,0,1.5306
30980,7,vs_nbarbaf1_053,0,0,0.9949
30981,7,vs_nbarbam1_054,0,0,5.8163
30982,7,vs_nbarbaf1_054,0,0,2.1174
30983,7,vs_nbarbam1_055,0,0,2.3979
30984,7,vs_nbarbaf1_055,0,0,1.2245
30985,7,vs_nbarbam1_058,0,0,4.5409
30986,7,vs_nbarbam1_056,0,0,6.25
30987,7,vs_nbarbaf1_058,0,0,2.1684
30988,7,vs_nbarbaf1_056,0,0,3.2909
30989,7,vs_nbarbaf1_057,0,0,3.9796
30990,7,vs_nbarbam1_057,0,0,1.7091
30991,7,vs_nbarbaf1_051,0,0,3.1122
30992,7,vs_ngnbarm3_050,0,0,3.5459
30993,7,vs_nbarbaf1_052,0,0,3.3163
30994,7,vs_ngnbarm3_051,0,0,6.2245
30995,7,vs_nbarbaf1_059,0,0,3.1378
31002,7,vs_nbarbaf1_060,0,0,3.1632
31003,7,vs_nbarbaf1_061,0,0,2.1174
31004,7,vs_nbarbaf1_062,0,0,4.6174
31005,7,vs_nbarbaf1_050,0,0,3.5459
31102,7,vs_nhalflf1_059,0,0,7.449
31103,7,vs_nhalflf1_060,0,0,13.5969
31111,7,vs_nhalflf1_058,0,0,2.1428
31117,7,vs_nhalflf1_061,0,0,7.2704
31139,7,vs_nhalflf1_057,0,0,2.2959
31264,7,vs_nwncomm5_056,0,0,8.9796
31331,7,vs_nwncomm5_057,0,0,6.5306
31332,7,vs_nwncomm5_058,0,0,6.3775
31333,7,vs_nwncomm5_059,0,0,11.5562
31339,7,vs_nwncomm5_055,0,0,11.6326
31350,7,vs_nwncomm5_054,0,0,4.4388
31351,7,vs_nwncomm5_052,0,0,6.5562
31352,7,vs_nwncomm5_051,0,0,7.1684
31353,7,vs_nwncomm5_053,0,0,10.4591
31354,7,vs_nwncomm5_050,0,0,4.7959
31584,7,vs_ngnomem1_051,0,0,15.3572
31588,7,vs_ngnomem1_050,0,0,1.5816
31630,7,vs_nrangem1_063,0,0,0.8928
31631,7,vs_nrangem1_064,0,0,4.7959
31632,7,vs_nrangem1_062,0,0,5.0
31634,7,vs_nrangem1_061,0,0,1.5306
31635,7,vs_nrangem1_065,0,0,4.8215
31661,7,vs_nrangem1_060,0,0,2.0918
31702,7,vs_nzorxxxm_051,0,0,12.8316
31703,7,vs_nzorxxxm_052,0,0,20.051001
31708,7,vs_nzorxxxm_050,0,0,13.3418
31802,7,vs_feltoorf_055,0,0,9.6174
31820,7,vs_feltoorf_054,0,0,7.6531
31983,7,vs_nfarmem1_056,0,0,5.8163
31984,7,vs_nfarmem1_057,0,0,2.7296
31996,7,vs_nfarmem1_058,0,0,7.6785
32046,7,vs_nelfxxm1_052,0,0,6.9388
32047,7,vs_nelfxxm1_051,0,0,2.6785
32057,7,vs_nelfxxm1_050,0,0,6.301
32153,7,vs_nroguem1_052,0,0,5.3826
32213,7,vs_nroguem1_053,0,0,9.0051
32223,7,vs_nroguem1_051,0,0,5.3062
32249,7,vs_nroguem1_050,0,0,1.4285
32693,7,vs_fshaldrf_052,0,0,5.0765
32695,7,vs_fshaldrf_053,0,0,4.8725
32716,7,vs_fshaldrf_051,0,0,3.2653
32746,7,vs_fshaldrf_050,0,0,1.301
32776,7,vs_fjalekm_057,0,0,4.0306
32777,7,vs_fjalekm_059,0,0,2.5
32780,7,vs_fjalekm_058,0,0,3.0357
32792,7,vs_fjalekm_056,0,0,2.7806
32839,7,vs_nshopkm3_050,0,0,6.0715
32840,7,vs_nshopkm3_051,0,0,5.051
32841,7,vs_nshopkm3_052,0,0,5.2041
33059,7,vs_nclerim2_050,0,0,12.0153
33061,7,vs_nclerim2_052,0,0,5.1021
33062,7,vs_nclerim2_053,0,0,10.2551
33063,7,vs_nclerim2_054,0,0,12.1938
33064,7,vs_nclerim2_055,0,0,3.9285
33120,7,vs_nclerim2_051,0,0,10.8928
33933,7,vs_ndruidm1_053,0,0,6.4541
33934,7,vs_ndruidm1_054,0,0,6.4031
33972,7,vs_ndruidm1_052,0,0,2.9337
33975,7,vs_ndruidm1_055,0,0,2.6275
33978,7,vs_ndruidm1_051,0,0,5.1785
33996,7,vs_ndruidm1_050,0,0,2.1174
34188,7,vs_nfanatf1_055,0,0,6.6582
34189,7,vs_nfanatf1_056,0,0,5.7909
34225,7,vs_nfanatf1_050,0,0,18.979601
34227,7,vs_nfanatf1_051,0,0,18.392799
34228,7,vs_nfanatf1_052,0,0,19.4132
34229,7,vs_nfanatf1_053,0,0,14.0051
34230,7,vs_nfanatf1_054,0,0,9.2602
35492,7,vs_ncomolf1_054,0,0,3.2909
35493,7,vs_ncomolf1_052,0,0,3.1888
35494,7,vs_ncomolf1_051,0,0,3.6225
35512,7,vs_ncomolf1_050,0,0,6.301
35513,7,vs_ncomolf1_053,0,0,9.3112
35706,7,vs_nwizarm3_050,0,0,5.9694
35707,7,vs_nwizarm3_052,0,0,4.6684
35710,7,vs_nwizarm3_051,0,0,3.0868
35736,7,vs_nwizarm3_055,0,0,3.4438
35737,7,vs_nwizarm3_054,0,0,4.1582
35740,7,vs_nwizarm3_053,0,0,4.1837
36674,7,vs_nclerim3_055,0,0,4.5409
36675,7,vs_nclerim3_056,0,0,3.5459
36676,7,vs_nclerim3_057,0,0,6.0204
36813,7,vs_nquintm_053,0,0,8.1632
36815,7,vs_nquintm_052,0,0,11.4031
37110,7,vs_ncelestf_050,0,0,9.0306
37133,7,vs_ncelestf_051,0,0,6.0459
37158,7,vs_ncelestf_052,0,0,11.4796
37257,7,vs_nkarlatm_050,0,0,7.6021
37291,7,vs_nkarlatm_051,0,0,2.1938
37346,7,vs_nquintm_050,0,0,8.0868
37376,7,vs_nquintm_051,0,0,2.1938
37634,7,vs_nfarmem1_053,0,0,8.6225
37643,7,vs_nfarmem1_051,0,0,8.801
37645,7,vs_nfarmem1_055,0,0,9.7959
37646,7,vs_nfarmem1_052,0,0,11.199
37657,7,vs_nfarmem1_051,0,0,8.801
37662,7,vs_nfarmem1_050,0,0,7.5255
37668,7,vs_nfarmem1_054,0,0,9.7194
37700,7,vs_ngnbarf1_051,0,0,9.4643
37701,7,vs_ngnbarf1_052,0,0,5.4591
37702,7,vs_ngnbarf1_053,0,0,7.5255
37707,7,vs_ngnbarf1_055,0,0,3.6225
37708,7,vs_ngnbarf1_056,0,0,2.2449
37721,7,vs_ngnbarf1_050,0,0,2.9082
37722,7,vs_ngnbarf1_054,0,0,6.6072
37805,7,vs_ngobkngm_050,0,0,10.6888
37817,7,vs_ngobkngm_051,0,0,4.9745
37823,7,vs_ngobkngm_052,0,0,10.2551
37959,7,vs_nbarbam2_050,0,0,10.3062
37979,7,vs_nbarbam2_051,0,0,6.3521
38089,7,vs_nbarbaf1_066,0,0,2.8062
38090,7,vs_nbarbaf1_068,0,0,5.2041
38093,7,vs_nbarbaf1_067,0,0,2.449
38099,7,vs_nbarbaf1_064,0,0,6.5051
38100,7,vs_nbarbaf1_063,0,0,4.3368
38101,7,vs_nbarbaf1_065,0,0,8.4694
38103,7,vs_nbarbaf1_050,0,0,3.5459
38737,7,vs_ngnbarm3_052,0,0,3.0612
38759,7,vs_ngnbarm3_053,0,0,7.0918
38762,7,vs_ngnbarm3_054,0,0,6.0969
38890,7,vs_nneverxm_050,0,0,10.1531
38891,7,vs_nneverxm_054,0,0,8.4949
38892,7,vs_nneverxm_055,0,0,10.1021
38893,7,vs_nneverxm_056,0,0,8.1378
38894,7,vs_nneverxm_057,0,0,5.6888
38895,7,vs_nneverxm_051,0,0,2.5255
